Buyer_ID,Buyer_Name,Gender,Age,Occupation,Marital_Status,City,State
2198,Priya,Male,44,Teacher,Single,Kolkata,Delhi
2199,Ananya,Female,30,IT Employee,Married,Chennai,West Bengal
2200,Vikram,Female,30,Teacher,Single,Kolkata,Karnataka
2201,Vikram,Female,39,Business,Single,Mumbai,Tamil Nadu
2202,Ananya,Male,45,Business,Married,Kolkata,West Bengal
2203,Manish,Female,39,Business,Married,Bangalore,Karnataka
2204,Manish,Male,36,Doctor,Married,Kolkata,West Bengal
2205,Aarav,Male,25,IT Employee,Single,Delhi,Tamil Nadu
2206,Aarav,Male,25,IT Employee,Single,Chennai,West Bengal
2207,Raj,Female,59,Doctor,Married,Bangalore,West Bengal
2208,Sneha,Male,43,Student,Married,Mumbai,Karnataka
2209,Diya,Female,43,Business,Married,Chennai,Maharashtra
2210,Aarav,Female,40,Business,Married,Chennai,West Bengal
2211,Vikram,Male,30,Student,Single,Bangalore,Maharashtra
2212,Raj,Male,45,Teacher,Single,Bangalore,Delhi
2213,Diya,Female,26,Teacher,Single,Delhi,West Bengal
2214,Raj,Male,37,IT Employee,Single,Bangalore,Maharashtra
2215,Diya,Female,36,Doctor,Single,Kolkata,Delhi
2216,Diya,Male,56,IT Employee,Married,Chennai,Karnataka
2217,Ananya,Female,29,Teacher,Single,Kolkata,West Bengal
2218,Aarav,Female,32,Student,Married,Kolkata,Karnataka
2219,Priya,Female,48,IT Employee,Married,Delhi,Delhi
2220,Raj,Female,31,Business,Married,Kolkata,Karnataka
2221,Priya,Male,28,Business,Single,Chennai,Karnataka
2222,Raj,Male,43,Student,Married,Chennai,Tamil Nadu
2223,Ananya,Female,59,Teacher,Single,Mumbai,Delhi
2224,Vikram,Female,44,Business,Married,Bangalore,Karnataka
2225,Priya,Male,28,Business,Single,Kolkata,Maharashtra
2226,Vikram,Male,55,Doctor,Married,Bangalore,Delhi
2227,Manish,Male,51,IT Employee,Single,Bangalore,Tamil Nadu
2228,Aarav,Male,36,Teacher,Married,Bangalore,West Bengal
2229,Aarav,Male,23,IT Employee,Married,Bangalore,Karnataka
2230,Sneha,Male,55,Teacher,Married,Chennai,Maharashtra
2231,Ananya,Female,59,Business,Married,Kolkata,Tamil Nadu
2232,Vikram,Male,45,Doctor,Single,Mumbai,Delhi
2233,Diya,Male,18,IT Employee,Single,Bangalore,Karnataka
2234,Raj,Female,52,Business,Single,Mumbai,Tamil Nadu
2235,Aarav,Male,57,Teacher,Married,Chennai,Tamil Nadu
2236,Priya,Male,25,IT Employee,Married,Chennai,Maharashtra
2237,Raj,Male,24,IT Employee,Married,Delhi,West Bengal
2238,Raj,Male,28,Business,Married,Bangalore,West Bengal
2239,Sneha,Male,56,IT Employee,Married,Delhi,West Bengal
2240,Vikram,Female,21,Doctor,Married,Mumbai,Delhi
2241,Aarav,Male,42,Doctor,Single,Kolkata,Tamil Nadu
2242,Raj,Female,29,Business,Single,Delhi,Delhi
2243,Aarav,Female,43,Teacher,Single,Chennai,Tamil Nadu
2244,Diya,Male,55,Business,Single,Bangalore,Maharashtra
2245,Sneha,Female,29,Doctor,Single,Mumbai,Maharashtra
2246,Diya,Male,54,Student,Single,Chennai,Delhi
2247,Aarav,Female,41,Student,Single,Kolkata,Delhi
2248,Manish,Female,33,IT Employee,Single,Bangalore,Maharashtra
2249,Priya,Male,30,IT Employee,Married,Kolkata,Karnataka
2250,Aarav,Male,42,Student,Married,Kolkata,West Bengal
2251,Vikram,Male,21,Doctor,Married,Bangalore,West Bengal
2252,Raj,Male,28,IT Employee,Married,Bangalore,Maharashtra
2253,Raj,Male,49,Business,Married,Kolkata,West Bengal
2254,Diya,Female,24,Business,Married,Mumbai,Karnataka
2255,Priya,Female,28,Doctor,Married,Bangalore,Karnataka
2256,Sneha,Female,45,IT Employee,Single,Chennai,Tamil Nadu
2257,Manish,Female,58,Business,Single,Delhi,Delhi
2258,Ananya,Female,40,IT Employee,Married,Mumbai,West Bengal
2259,Priya,Female,40,IT Employee,Single,Bangalore,Karnataka
2260,Raj,Female,45,Business,Single,Bangalore,Delhi
2261,Vikram,Male,43,Student,Single,Mumbai,Delhi
2262,Priya,Male,42,Business,Single,Delhi,Tamil Nadu
2263,Diya,Female,46,Doctor,Single,Kolkata,Delhi
2264,Diya,Female,36,Teacher,Married,Chennai,Delhi
2265,Ananya,Male,50,Business,Single,Bangalore,Maharashtra
2266,Vikram,Male,53,IT Employee,Married,Delhi,Tamil Nadu
2267,Sneha,Male,31,IT Employee,Married,Chennai,Tamil Nadu
2268,Priya,Male,31,Business,Married,Mumbai,West Bengal
2269,Vikram,Female,52,Teacher,Single,Bangalore,Delhi
2270,Sneha,Male,47,Business,Married,Kolkata,West Bengal
2271,Vikram,Female,45,Teacher,Married,Mumbai,Karnataka
2272,Vikram,Female,34,Teacher,Married,Bangalore,Delhi
2273,Aarav,Female,20,Doctor,Married,Delhi,Karnataka
2274,Diya,Male,33,IT Employee,Single,Chennai,Maharashtra
2275,Priya,Male,47,IT Employee,Married,Chennai,Delhi
2276,Vikram,Female,46,Teacher,Married,Bangalore,West Bengal
2277,Priya,Female,32,IT Employee,Married,Mumbai,West Bengal
2278,Ananya,Female,42,Student,Married,Kolkata,Delhi
2279,Vikram,Male,55,Teacher,Single,Delhi,West Bengal
2280,Raj,Female,59,IT Employee,Married,Bangalore,Delhi
2281,Diya,Male,55,Student,Married,Delhi,Tamil Nadu
2282,Raj,Female,40,Doctor,Married,Chennai,West Bengal
2283,Priya,Female,42,IT Employee,Married,Kolkata,Delhi
2284,Priya,Female,59,Student,Married,Delhi,Delhi
2285,Diya,Male,24,Business,Married,Bangalore,West Bengal
2286,Priya,Male,39,Business,Single,Kolkata,Tamil Nadu
2287,Raj,Female,34,Student,Married,Mumbai,West Bengal
2288,Vikram,Male,35,Teacher,Single,Bangalore,Delhi
2289,Basti,Female,58,Teacher,Single,Delhi,Tamil Nadu
2290,Joseph,Male,27,IT Employee,Married,Kolkata,Karnataka
2291,Jose,Male,27,Business,Single,Bangalore,Maharashtra
2292,Priya,Male,24,Teacher,Married,Kolkata,West Bengal
2293,Raj,Female,55,Teacher,Single,Kolkata,Delhi
2294,Priya,Male,44,Business,Married,Kolkata,Tamil Nadu
2295,Priya,Male,50,Doctor,Single,Delhi,Tamil Nadu
2296,Sneha,Female,18,Teacher,Single,Bangalore,Karnataka
2297,Aarav,Female,51,Student,Married,Chennai,West Bengal
2298,Raj,Female,21,IT Employee,Single,Chennai,Tamil Nadu
2299,Raj,Female,34,Teacher,Single,Delhi,Karnataka
2300,Priya,Male,21,Teacher,Single,Delhi,Delhi
2301,Aarav,Male,43,Doctor,Single,Kolkata,Karnataka
2302,Vikram,Male,21,Student,Single,Bangalore,West Bengal
2303,Raj,Male,18,IT Employee,Married,Bangalore,Karnataka
2304,Vikram,Male,24,Teacher,Single,Mumbai,Tamil Nadu
2305,Aarav,Female,47,IT Employee,Single,Mumbai,Tamil Nadu
2306,Vikram,Male,26,Business,Married,Chennai,Maharashtra
2307,Diya,Male,52,Teacher,Married,Mumbai,Karnataka
2308,Sneha,Male,25,Teacher,Married,Mumbai,Delhi
2309,Manish,Female,41,Business,Single,Chennai,West Bengal
2310,Raj,Female,36,Doctor,Single,Chennai,Maharashtra
2311,Ananya,Male,53,Teacher,Single,Mumbai,Karnataka
2312,Sneha,Female,44,IT Employee,Single,Bangalore,Delhi
2313,Manish,Female,49,Student,Married,Mumbai,Maharashtra
2314,Vikram,Female,31,IT Employee,Married,Kolkata,Tamil Nadu
2315,Raj,Female,35,Doctor,Single,Kolkata,West Bengal
2316,Vikram,Female,45,Student,Single,Kolkata,Karnataka
2317,Diya,Female,46,IT Employee,Single,Delhi,Delhi
2318,Aarav,Female,33,IT Employee,Single,Kolkata,Tamil Nadu
2319,Raj,Male,52,Business,Married,Bangalore,Maharashtra
2320,Manish,Male,48,Doctor,Married,Delhi,West Bengal
2321,Manish,Female,21,Business,Single,Delhi,Maharashtra
2322,Diya,Male,54,Student,Married,Kolkata,Maharashtra
2323,Diya,Male,34,Business,Single,Mumbai,Delhi
2324,Priya,Female,56,Doctor,Single,Chennai,Tamil Nadu
2325,Raj,Male,43,Teacher,Married,Mumbai,Karnataka
2326,Vikram,Female,56,Teacher,Single,Mumbai,Delhi
2327,Ananya,Female,58,Student,Married,Delhi,West Bengal
2328,Manish,Female,21,Teacher,Single,Delhi,Maharashtra
2329,Manish,Male,47,Business,Married,Delhi,West Bengal
2330,Diya,Male,47,Student,Single,Bangalore,Delhi
2331,Sneha,Male,39,Doctor,Married,Bangalore,Delhi
2332,Diya,Male,28,Student,Single,Chennai,Karnataka
2333,Ananya,Female,19,Student,Single,Delhi,Maharashtra
2334,Vikram,Female,29,IT Employee,Married,Kolkata,Delhi
2335,Vikram,Male,47,IT Employee,Single,Delhi,West Bengal
2336,Sneha,Female,53,Student,Married,Bangalore,Karnataka
2337,Manish,Female,35,Teacher,Married,Delhi,West Bengal
2338,Diya,Male,43,IT Employee,Single,Bangalore,Maharashtra
2339,Priya,Female,24,Doctor,Single,Delhi,Karnataka
2340,Vikram,Male,18,Business,Single,Kolkata,Karnataka
2341,Ananya,Female,43,IT Employee,Single,Chennai,Karnataka
2342,Raj,Male,40,Student,Married,Kolkata,Tamil Nadu
2343,Aarav,Female,43,Teacher,Single,Bangalore,Karnataka
2344,Aarav,Female,23,Business,Single,Mumbai,West Bengal
2345,Aarav,Male,23,IT Employee,Single,Kolkata,West Bengal
2346,Priya,Male,25,Teacher,Married,Delhi,Maharashtra
2347,Manish,Male,41,Teacher,Single,Chennai,Delhi
2348,Diya,Male,39,Teacher,Married,Delhi,Delhi
2349,Sneha,Female,36,Student,Single,Delhi,Tamil Nadu
2350,Priya,Female,54,Doctor,Married,Kolkata,Karnataka
2351,Priya,Male,35,Teacher,Single,Chennai,Tamil Nadu
2352,Vikram,Female,48,Business,Single,Mumbai,Maharashtra
2353,Raj,Male,54,IT Employee,Married,Delhi,Maharashtra
2354,Priya,Male,47,Business,Single,Chennai,Delhi
2355,Ananya,Female,59,Student,Single,Mumbai,Maharashtra
2356,Raj,Female,50,Student,Single,Delhi,Karnataka
2357,Ananya,Male,27,Business,Married,Chennai,West Bengal
2358,Manish,Male,54,Doctor,Single,Kolkata,Maharashtra
2359,Diya,Male,29,Student,Married,Delhi,Tamil Nadu
2360,Aarav,Female,47,Student,Married,Delhi,Karnataka
2361,Priya,Female,44,Business,Married,Chennai,Maharashtra
2362,Diya,Female,56,Student,Single,Delhi,Maharashtra
2363,Manish,Female,26,Doctor,Married,Mumbai,Karnataka
2364,Sneha,Male,38,Doctor,Married,Delhi,Maharashtra
2365,Sneha,Male,29,Doctor,Single,Bangalore,West Bengal
2366,Manish,Male,46,IT Employee,Married,Mumbai,Delhi
2367,Ananya,Male,50,Doctor,Married,Chennai,Karnataka
2368,Vikram,Male,32,Doctor,Single,Mumbai,Tamil Nadu
2369,Vikram,Male,19,IT Employee,Single,Bangalore,Maharashtra
2370,Ananya,Female,56,Teacher,Married,Bangalore,Delhi
2371,Sneha,Female,35,Student,Single,Delhi,Tamil Nadu
2372,Sneha,Male,20,Doctor,Single,Delhi,Tamil Nadu
2373,Priya,Male,24,Student,Single,Kolkata,West Bengal
2374,Sneha,Female,35,Business,Married,Mumbai,Delhi
2375,Diya,Female,55,Student,Married,Kolkata,Karnataka
2376,Sneha,Female,54,IT Employee,Single,Bangalore,Delhi
2377,Raj,Female,50,Student,Married,Delhi,Delhi
2378,Priya,Male,48,Student,Single,Delhi,Tamil Nadu
2379,Aarav,Male,28,Student,Single,Delhi,West Bengal
2380,Sneha,Male,21,Teacher,Single,Chennai,West Bengal
2381,Ananya,Male,35,Teacher,Single,Bangalore,Delhi
2382,Aarav,Male,21,Business,Single,Delhi,Delhi
2383,Diya,Female,51,IT Employee,Married,Bangalore,Maharashtra
2384,Ananya,Male,46,Student,Married,Delhi,Tamil Nadu
2385,Aarav,Female,41,Student,Married,Mumbai,Karnataka
2386,Ananya,Male,39,Student,Married,Bangalore,Karnataka
2387,Diya,Male,19,Student,Single,Kolkata,West Bengal
2388,Priya,Male,23,Teacher,Single,Chennai,Tamil Nadu
2389,Raj,Male,59,Business,Married,Kolkata,West Bengal
2390,Diya,Male,42,Doctor,Married,Bangalore,Karnataka
2391,Diya,Female,38,IT Employee,Single,Delhi,Delhi
2392,Ananya,Female,33,Student,Single,Bangalore,Tamil Nadu
2393,Priya,Female,48,Business,Single,Chennai,Tamil Nadu
2394,Manish,Male,31,Doctor,Married,Bangalore,Maharashtra
2395,Vikram,Male,56,Business,Single,Delhi,Delhi
2396,Sneha,Female,45,Teacher,Single,Kolkata,Delhi
2397,Sneha,Male,49,Doctor,Married,Mumbai,West Bengal
2398,Raj,Male,45,Business,Married,Kolkata,Tamil Nadu
2399,Raj,Female,26,Teacher,Married,Delhi,West Bengal
2400,Sneha,Male,39,Business,Single,Delhi,Delhi
2401,Vikram,Female,49,Business,Single,Chennai,Maharashtra
2402,Sneha,Male,22,Doctor,Married,Bangalore,Tamil Nadu
2403,Manish,Female,40,Teacher,Single,Bangalore,Delhi
2404,Vikram,Male,22,Student,Single,Kolkata,Maharashtra
2405,Raj,Male,59,IT Employee,Single,Mumbai,Karnataka
2406,Aarav,Female,49,Doctor,Married,Mumbai,Delhi
2407,Ananya,Male,27,Teacher,Married,Chennai,Karnataka
2408,Manish,Male,56,Business,Single,Delhi,West Bengal
2409,Manish,Female,32,Teacher,Single,Chennai,Karnataka
2410,Priya,Male,24,IT Employee,Single,Bangalore,Delhi
2411,Raj,Female,46,IT Employee,Single,Delhi,Karnataka
2412,Raj,Male,20,Student,Married,Chennai,Tamil Nadu
2413,Diya,Male,36,Student,Married,Kolkata,Delhi
2414,Manish,Male,27,IT Employee,Single,Bangalore,Maharashtra
2415,Diya,Male,45,Doctor,Single,Mumbai,Karnataka
2416,Diya,Female,46,Doctor,Married,Chennai,Tamil Nadu
2417,Ananya,Male,32,Business,Single,Bangalore,West Bengal
2418,Diya,Female,52,Student,Married,Bangalore,West Bengal
2419,Vikram,Male,23,Business,Single,Mumbai,Karnataka
2420,Sneha,Male,29,Student,Married,Mumbai,West Bengal
2421,Aarav,Male,55,IT Employee,Single,Mumbai,Maharashtra
2422,Raj,Male,30,Doctor,Single,Chennai,Delhi
2423,Vikram,Female,46,Doctor,Married,Mumbai,Tamil Nadu
2424,Aarav,Female,36,IT Employee,Married,Kolkata,Karnataka
2425,Manish,Female,20,Business,Single,Bangalore,West Bengal
2426,Manish,Female,25,Business,Single,Mumbai,Delhi
2427,Manish,Male,25,Teacher,Married,Bangalore,Maharashtra
2428,Vikram,Female,37,Student,Married,Delhi,West Bengal
2429,Vikram,Female,21,Business,Single,Delhi,West Bengal
2430,Raj,Male,38,IT Employee,Single,Mumbai,Tamil Nadu
2431,Sneha,Male,20,Business,Married,Bangalore,Maharashtra
2432,Priya,Male,25,Doctor,Married,Delhi,Maharashtra
2433,Diya,Male,40,Student,Married,Mumbai,Karnataka
2434,Manish,Female,33,Teacher,Married,Bangalore,Tamil Nadu
2435,Ananya,Female,30,Student,Married,Mumbai,Karnataka
2436,Sneha,Male,20,Doctor,Single,Bangalore,Tamil Nadu
2437,Ananya,Male,26,Doctor,Single,Delhi,Maharashtra
2438,Raj,Male,31,Doctor,Married,Mumbai,Tamil Nadu
2439,Raj,Female,30,Doctor,Single,Delhi,Tamil Nadu
2440,Raj,Female,24,IT Employee,Single,Mumbai,Tamil Nadu
2441,Aarav,Male,32,Teacher,Married,Chennai,Delhi
2442,Ananya,Male,24,Doctor,Single,Delhi,Delhi
2443,Sneha,Female,55,Doctor,Single,Delhi,Maharashtra
2444,Priya,Male,51,Business,Single,Kolkata,Tamil Nadu
2445,Sneha,Male,58,Teacher,Married,Delhi,Maharashtra
2446,Vikram,Female,39,Student,Married,Bangalore,Delhi
2447,Vikram,Male,41,Teacher,Single,Mumbai,Tamil Nadu
2448,Manish,Female,54,Teacher,Single,Chennai,Karnataka
2449,Priya,Male,18,Teacher,Single,Bangalore,Delhi
2450,Vikram,Male,27,Doctor,Single,Bangalore,Delhi
2451,Raj,Female,33,Doctor,Single,Bangalore,Delhi
2452,Sneha,Female,25,IT Employee,Single,Bangalore,Tamil Nadu
2453,Ananya,Male,42,Student,Married,Chennai,West Bengal
2454,Raj,Female,29,Business,Single,Kolkata,Karnataka
2455,Aarav,Male,42,Teacher,Single,Delhi,Karnataka
2456,Vikram,Male,34,Student,Married,Bangalore,Maharashtra
2457,Raj,Female,43,Student,Single,Delhi,Tamil Nadu
2458,Raj,Male,31,IT Employee,Single,Delhi,Delhi
2459,Aarav,Male,58,Business,Single,Bangalore,West Bengal
2460,Diya,Female,53,Teacher,Single,Kolkata,Tamil Nadu
2461,Sneha,Female,40,Business,Married,Delhi,Tamil Nadu
2462,Ananya,Male,23,IT Employee,Single,Mumbai,West Bengal
2463,Manish,Female,22,Doctor,Married,Delhi,Delhi
2464,Diya,Female,42,Student,Single,Bangalore,Tamil Nadu
2465,Vikram,Female,35,Teacher,Single,Chennai,Karnataka
2466,Raj,Female,30,Doctor,Married,Delhi,Karnataka
2467,Priya,Male,31,IT Employee,Single,Kolkata,West Bengal
2468,Aarav,Male,45,Business,Married,Mumbai,Delhi
2469,Aarav,Male,35,Student,Married,Mumbai,West Bengal
2470,Priya,Female,45,Teacher,Married,Chennai,Tamil Nadu
2471,Sneha,Female,44,Doctor,Single,Chennai,Karnataka
2472,Diya,Female,49,Doctor,Single,Delhi,Maharashtra
2473,Manish,Female,26,Student,Single,Bangalore,West Bengal
2474,Sneha,Female,57,Business,Single,Kolkata,Maharashtra
2475,Priya,Female,49,IT Employee,Married,Mumbai,Maharashtra
2476,Raj,Female,37,Business,Single,Chennai,Karnataka
2477,Priya,Male,45,Business,Single,Kolkata,West Bengal
2478,Sneha,Male,50,Business,Married,Bangalore,Maharashtra
2479,Ananya,Female,21,Student,Married,Mumbai,Tamil Nadu
2480,Aarav,Female,51,Student,Single,Mumbai,Delhi
2481,Aarav,Female,20,IT Employee,Married,Bangalore,Delhi
2482,Vikram,Male,43,Business,Married,Mumbai,Karnataka
2483,Vikram,Male,25,Student,Married,Bangalore,West Bengal
2484,Priya,Female,23,IT Employee,Married,Mumbai,West Bengal
2485,Manish,Female,33,IT Employee,Married,Delhi,Delhi
2486,Raj,Male,41,Business,Single,Bangalore,Tamil Nadu
2487,Ananya,Male,56,Teacher,Single,Kolkata,Delhi
2488,Diya,Male,47,Business,Single,Delhi,Delhi
2489,Sneha,Male,30,Teacher,Single,Kolkata,West Bengal
2490,Manish,Female,22,IT Employee,Single,Mumbai,Maharashtra
2491,Raj,Male,42,Student,Single,Kolkata,Tamil Nadu
2492,Daniel,Male,37,Doctor,Single,Delhi,West Bengal
2493,Priya,Female,35,IT Employee,Married,Bangalore,Delhi
2494,Sneha,Male,35,Student,Single,Chennai,Maharashtra
2495,Vikram,Male,19,IT Employee,Single,Bangalore,Tamil Nadu
2496,Priya,Male,27,Business,Single,Chennai,Karnataka
2497,Sneha,Female,29,Teacher,Married,Kolkata,Tamil Nadu
2498,Diya,Male,30,IT Employee,Single,Kolkata,Tamil Nadu
2499,Raj,Female,28,Student,Single,Bangalore,Delhi
2500,Sneha,Female,36,Business,Married,Mumbai,Delhi
